,path,functions,complexity,comment_lines_density,duplicated_lines_density,coverage,ncloc,security_rating,tests,test_success_density,test_execution_time,reliability_rating,filename,repository,version
755,src/mapas/mapas.controller.ts,3,3,0.0,0.0,,25,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
756,test/midia/midia.controller.spec.ts,3,3,0.0,0.0,,22,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
757,src/midia/midia.controller.ts,2,2,0.0,0.0,,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
758,src/comunidade/entities/question.entity.ts,0,0,0.0,0.0,,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
759,test/commons/guards/roles.guard.spec.ts,20,20,0.0,0.0,,105,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
760,src/commons/guards/roles.guard.ts,2,6,0.0,0.0,,44,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
761,src/comunidade/dto/sendSurverAsnwers.dto.ts,0,0,0.0,0.0,,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
762,src/users/responses/user.response.ts,0,0,0.0,0.0,,17,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
763,src/users/dto/userEmail.dto.ts,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
764,test/users/users.controller.spec.ts,16,16,0.9,17.9,,111,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
765,src/users/users.controller.ts,5,5,0.0,0.0,,53,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
650,src/mapas/dto/area.dto.ts,0,0,0.0,0.0,100.0,10,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
651,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
652,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
653,src/comunidade/comunidade.controller.ts,17,17,0.0,0.0,97.9,186,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
654,src/commons/constans.ts,0,0,0.0,0.0,100.0,1,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
655,src/mapas/dto/create-area.dto.ts,1,1,0.0,0.0,83.3,14,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
656,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
657,src/mapas/mapas.controller.ts,12,12,0.0,0.0,97.5,118,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
658,src/mapas/dto/media-relation.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
659,src/midia/midia.controller.ts,5,5,0.0,0.0,95.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
660,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
661,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
662,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.10.json,Cartografia-social-api-gateway,v0.0.10
676,test/app.e2e-spec.ts,3,3,0.0,0.0,,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
677,src/app.module.ts,4,4,0.0,0.0,,99,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
678,src/comunidade/entities/asnwer.entity.ts,0,0,0.0,0.0,,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
679,src/commons/decorators/auth.decorator.ts,1,1,0.0,0.0,,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
680,test/comunidade/comunidade.controller.spec.ts,10,10,0.0,0.0,,52,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
681,src/comunidade/comunidade.controller.ts,4,4,0.0,0.0,,39,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
682,src/config/configuration.ts,2,3,0.0,0.0,,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
683,src/mapas/dto/createPoint.dto.ts,0,0,0.0,0.0,,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
684,src/users/dto/createUser.dto.ts,0,0,0.0,0.0,,12,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
685,src/commons/interceptors/ExceptionInterceptor.ts,2,11,0.0,0.0,,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
686,test/commons/interceptors/ExceptionInterceptors.spec.ts,32,32,0.0,0.0,,142,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
687,test/firebase/firebaseAuth.spec.ts,9,9,1.8,35.3,,55,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
688,src/firebase/firebaseAuth.ts,3,3,0.0,0.0,,19,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
689,src/responseModels/id.ts,0,0,0.0,0.0,,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
690,src/main.ts,2,2,0.0,0.0,,24,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
691,test/mapas/mapas.controller.spec.ts,7,7,0.0,0.0,,51,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
692,src/mapas/mapas.controller.ts,3,3,0.0,0.0,,25,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
693,test/midia/midia.controller.spec.ts,3,3,0.0,0.0,,22,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
694,src/midia/midia.controller.ts,2,2,0.0,0.0,,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
695,src/comunidade/entities/question.entity.ts,0,0,0.0,0.0,,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
696,test/commons/guards/roles.guard.spec.ts,20,20,0.0,0.0,,105,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
697,src/commons/guards/roles.guard.ts,2,6,0.0,0.0,,44,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
698,src/comunidade/dto/sendSurverAsnwers.dto.ts,0,0,0.0,0.0,,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
699,src/users/responses/user.response.ts,0,0,0.0,0.0,,17,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
700,src/users/dto/userEmail.dto.ts,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
701,test/users/users.controller.spec.ts,16,16,0.9,17.9,,111,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
702,src/users/users.controller.ts,5,5,0.0,0.0,,53,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.2.json,Cartografia-social-api-gateway,v0.0.2
675,src/comunidade/comunidade.controller.ts,5,5,0.0,0.0,94.1,46,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.3.json,Cartografia-social-api-gateway,v0.0.3
723,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.4.json,Cartografia-social-api-gateway,v0.0.4
724,src/comunidade/comunidade.controller.ts,9,9,0.0,0.0,96.6,99,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.4.json,Cartografia-social-api-gateway,v0.0.4
725,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.4.json,Cartografia-social-api-gateway,v0.0.4
726,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.4.json,Cartografia-social-api-gateway,v0.0.4
644,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
645,src/comunidade/comunidade.controller.ts,9,9,0.0,0.0,96.6,99,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
646,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
647,src/midia/midia.controller.ts,5,5,0.0,0.0,85.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
648,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
649,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.5.json,Cartografia-social-api-gateway,v0.0.5
636,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
637,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
638,src/comunidade/comunidade.controller.ts,13,13,0.0,0.0,97.4,143,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
639,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
640,src/midia/midia.controller.ts,5,5,0.0,0.0,85.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
641,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
642,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
643,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.6.json,Cartografia-social-api-gateway,v0.0.6
766,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
767,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
768,src/comunidade/comunidade.controller.ts,17,17,0.0,0.0,97.9,186,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
769,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
770,src/midia/midia.controller.ts,5,5,0.0,0.0,85.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
771,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
772,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
773,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.7.json,Cartografia-social-api-gateway,v0.0.7
727,src/mapas/dto/area.dto.ts,0,0,0.0,0.0,100.0,10,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
728,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
729,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
730,src/comunidade/comunidade.controller.ts,17,17,0.0,0.0,97.9,186,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
731,src/commons/constans.ts,0,0,0.0,0.0,100.0,1,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
732,src/mapas/dto/create-area.dto.ts,1,1,0.0,0.0,83.3,14,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
733,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
734,src/mapas/mapas.controller.ts,6,6,0.0,0.0,95.2,60,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
735,src/midia/midia.controller.ts,5,5,0.0,0.0,85.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
736,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
737,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
738,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.8.json,Cartografia-social-api-gateway,v0.0.8
663,src/mapas/dto/area.dto.ts,0,0,0.0,0.0,100.0,10,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
664,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
665,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
666,src/comunidade/comunidade.controller.ts,17,17,0.0,0.0,97.9,186,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
667,src/commons/constans.ts,0,0,0.0,0.0,100.0,1,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
668,src/mapas/dto/create-area.dto.ts,1,1,0.0,0.0,83.3,14,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
669,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
670,src/mapas/mapas.controller.ts,6,6,0.0,0.0,95.2,60,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
671,src/midia/midia.controller.ts,5,5,0.0,0.0,85.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
672,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
673,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
674,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-15-2021_v0.0.9.json,Cartografia-social-api-gateway,v0.0.9
774,src/mapas/dto/area.dto.ts,0,0,0.0,0.0,100.0,10,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
775,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
776,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
777,src/comunidade/comunidade.controller.ts,17,17,0.0,0.0,97.9,186,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
778,src/commons/constans.ts,0,0,0.0,0.0,100.0,1,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
779,src/mapas/dto/create-area.dto.ts,1,1,0.0,0.0,83.3,14,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
780,src/comunidade/dto/createCommunity.dto.ts,0,0,0.0,0.0,100.0,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
781,src/mapas/mapas.controller.ts,12,12,0.0,0.0,97.5,118,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
782,src/mapas/dto/media-relation.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
783,src/midia/midia.controller.ts,5,5,0.0,0.0,95.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
784,src/comunidade/entities/question.entity.ts,0,0,0.0,0.0,100.0,21,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
785,src/comunidade/dto/updateCommunity.dto.ts,0,0,0.0,0.0,100.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
786,src/midia/dto/uploadFile.dto.ts,1,1,18.2,0.0,100.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
787,src/comunidade/entities/userRelation.entity.ts,0,0,0.0,0.0,100.0,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.0.json,Cartografia-social-api-gateway,v1.0.0
788,src/mapas/dto/area.dto.ts,0,0,0.0,0.0,100.0,10,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.1.json,Cartografia-social-api-gateway,v1.0.1
789,src/comunidade/entities/community.entity.ts,0,0,0.0,0.0,100.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.1.json,Cartografia-social-api-gateway,v1.0.1
790,src/comunidade/dto/communityUser.dto.ts,0,0,0.0,0.0,100.0,4,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_10-16-2021_v1.0.1.json,Cartografia-social-api-gateway,v1.0.1
